FID,region,cut,region_1,ine,comuna,provincia,shape_leng,cont,shape_le_1,shape_area,Shape__Area,Shape__Length
6092,11,11303,XI,582,TORTEL,CAPITAN PRAT,672.57537781,0,672.564227805,30160.9664532,66783.83984375,1000.18739057764
6093,11,11303,XI,582,TORTEL,CAPITAN PRAT,550.191063466,0,550.179804333,19703.4185182,43625.8359375,818.213267755705
6094,11,11303,XI,582,TORTEL,CAPITAN PRAT,3627.41733855,0,3627.35062562,826593.959874,1831037.75,5398.41523014883
6095,11,11303,XI,582,TORTEL,CAPITAN PRAT,1849.58115882,0,1849.54816674,144641.422257,320317.30078125,2750.15283459518
6096,11,11303,XI,582,TORTEL,CAPITAN PRAT,642.656939432,0,642.645704785,29590.3132346,65522.6171875,955.966484141326
6097,11,11303,XI,582,TORTEL,CAPITAN PRAT,475.127284907,0,475.11890649,16483.6389745,36503.19921875,707.153943696156
6098,11,11303,XI,582,TORTEL,CAPITAN PRAT,911.393407519,0,911.377358318,51843.0199649,114806.5703125,1356.350766869
6099,11,11303,XI,582,TORTEL,CAPITAN PRAT,1588.1824038,0,1588.15297403,162508.203452,359929.9453125,2363.32257243507
6100,11,11303,XI,582,TORTEL,CAPITAN PRAT,835.121202158,0,835.10572917,37031.7951589,82006.32421875,1241.69996862133
6101,11,11303,XI,582,TORTEL,CAPITAN PRAT,2928.88129323,0,2928.82699066,582004.313246,1290430.59765625,4361.08752513712
6102,11,11303,XI,582,TORTEL,CAPITAN PRAT,1895.73577104,0,1895.70246757,243235.896514,538804.07421875,2821.36376340611
6103,11,11303,XI,582,TORTEL,CAPITAN PRAT,736.053907233,0,736.043261475,32798.3944676,72649.46875,1094.75663961984
6104,11,11303,XI,582,TORTEL,CAPITAN PRAT,3358.64431217,0,3358.58142795,738941.947115,1637338.07421875,4997.5553158206
6105,11,11303,XI,582,TORTEL,CAPITAN PRAT,993.220892337,0,993.204826795,57190.8933582,126700.890625,1479.30568103947
6106,11,11303,XI,582,TORTEL,CAPITAN PRAT,747.293475821,0,747.279797451,41691.1276149,92376.8203125,1112.45694528207
6107,11,11303,XI,582,TORTEL,CAPITAN PRAT,5852.81543659,0,5852.70842493,1156059.48433,2561317.87109375,8707.72983412464
6108,11,11303,XI,582,TORTEL,CAPITAN PRAT,2554.65276619,0,2554.60569587,334220.998373,741928.1328125,3807.01660085195
6109,11,11303,XI,582,TORTEL,CAPITAN PRAT,918.978861149,0,918.961999262,59310.059517,131404.078125,1368.09832429026
6110,11,11303,XI,582,TORTEL,CAPITAN PRAT,449.611062359,0,449.603247886,12937.2588071,28661.6796875,669.25998647264
6111,11,11303,XI,582,TORTEL,CAPITAN PRAT,885.708316398,0,885.693660542,53984.4050558,119644.234375,1319.16479506246
6112,11,11303,XI,582,TORTEL,CAPITAN PRAT,530.095453946,0,530.085845501,18808.4254497,41747.32421875,789.365492059286
6113,11,11303,XI,582,TORTEL,CAPITAN PRAT,334.953359267,0,334.950144318,7496.32573825,16608.88671875,498.797557576477
6114,11,11303,XI,582,TORTEL,CAPITAN PRAT,602.536977687,0,602.526163421,25939.7829131,57476.0078125,897.095604369843
6115,11,11303,XI,582,TORTEL,CAPITAN PRAT,926.806624691,0,926.787575527,56086.3071786,124498.2421875,1380.53258317528
6116,11,11303,XI,582,TORTEL,CAPITAN PRAT,4744.50905737,0,4744.42598531,1096251.30167,2429571.3671875,7062.3132740763
6117,11,11303,XI,582,TORTEL,CAPITAN PRAT,652.811596107,0,652.800410817,22273.802305,49353.015625,972.166620810094
6118,11,11303,XI,582,TORTEL,CAPITAN PRAT,2777.58938617,0,2777.54053284,336420.204127,746251.29296875,4137.87915295444
6119,11,11303,XI,582,TORTEL,CAPITAN PRAT,579.183525444,0,579.174131327,25029.9179032,55564.24609375,863.020190385839
6120,11,11303,XI,582,TORTEL,CAPITAN PRAT,755.79367948,0,755.775573837,29087.4832114,64574.56640625,1126.78623989607
6121,11,11303,XI,582,TORTEL,CAPITAN PRAT,1664.85755157,0,1664.82561552,148816.160863,329958.2265625,2480.36011848959
6122,11,11303,XI,582,TORTEL,CAPITAN PRAT,647.479864206,0,647.466731304,24919.4989714,55229.15234375,964.437514002169
6123,11,11303,XI,582,TORTEL,CAPITAN PRAT,3162.84541213,0,3162.78641463,462836.957213,1025885.265625,4706.75491115642
6124,11,11303,XI,582,TORTEL,CAPITAN PRAT,477.894997177,0,477.887430445,12073.6133419,26763.0390625,711.702393877094
6125,11,11303,XI,582,TORTEL,CAPITAN PRAT,1602.83222029,0,1602.80257429,114387.855294,253593.5546875,2385.17194330644
6126,11,11303,XI,582,TORTEL,CAPITAN PRAT,604.740346391,0,604.729440282,25388.0220768,56284.77734375,900.397342778896
6127,11,11303,XI,582,TORTEL,CAPITAN PRAT,591.97165606,0,591.960904737,24810.0603698,55007.8203125,881.399197463319
6128,11,11303,XI,582,TORTEL,CAPITAN PRAT,4026.75585292,0,4026.68318211,369934.493002,820282.26953125,5991.93669960505
6129,11,11303,XI,582,TORTEL,CAPITAN PRAT,3101.67817833,0,3101.62079439,282491.434503,626429.09375,4618.29804044411
6130,11,11303,XI,582,TORTEL,CAPITAN PRAT,11648.0300735,0,11647.81853,3680441.67536,8164732.39453125,17343.8910231526
6131,11,11303,XI,582,TORTEL,CAPITAN PRAT,7695.69614777,0,7695.55455303,3034885.18402,6745695.359375,11470.2044161799
6132,11,11303,XI,582,TORTEL,CAPITAN PRAT,507.907418415,0,507.899073527,18466.071522,40952.89453125,756.076036897494
6133,11,11303,XI,582,TORTEL,CAPITAN PRAT,1149.53702686,0,1149.52034659,95548.6208667,211970.8203125,1711.92753103806
6134,11,11303,XI,582,TORTEL,CAPITAN PRAT,462.180449857,0,462.17460913,15537.6049697,34460.71484375,688.271497825615
6135,11,11303,XI,582,TORTEL,CAPITAN PRAT,539.492431969,0,539.482258502,19231.0467927,42653.25390625,803.267775561271
6136,11,11303,XI,582,TORTEL,CAPITAN PRAT,459.831069897,0,459.824654141,14815.6038139,32863.33984375,684.580173939843
6137,11,11303,XI,582,TORTEL,CAPITAN PRAT,558.780745681,0,558.772985935,22499.7684451,49921.28125,832.103576028752
6138,11,11303,XI,582,TORTEL,CAPITAN PRAT,1114.61557563,0,1114.59457742,85280.6849392,189192.1640625,1660.03778922381
6139,11,11303,XI,582,TORTEL,CAPITAN PRAT,608.720933767,0,608.710149741,24478.4818994,54410.6953125,907.248587068352
6140,11,11303,XI,582,TORTEL,CAPITAN PRAT,974.226529679,0,974.20871728,46568.9849398,103317.7265625,1449.90355863154
6141,11,11303,XI,582,TORTEL,CAPITAN PRAT,11758.8399712,0,11758.6197507,5155332.07638,11465142.140625,17526.736889758
6142,11,11303,XI,582,TORTEL,CAPITAN PRAT,709.541187155,0,709.53001879,36161.7876845,80398.59765625,1057.99557470558
6143,11,11303,XI,582,TORTEL,CAPITAN PRAT,699.738660408,0,699.724737845,36450.9001588,81041.55859375,1043.32805883534
6144,11,11303,XI,582,TORTEL,CAPITAN PRAT,675.089088258,0,675.076177349,32643.1930103,72577.13671875,1006.63975258574
6145,11,11303,XI,582,TORTEL,CAPITAN PRAT,1756.06368175,0,1756.029871,162598.394403,360874.47265625,2616.87668142495
6146,11,11303,XI,582,TORTEL,CAPITAN PRAT,788.514289033,0,788.499692961,43267.2278643,96020.4921875,1174.73869086008
6147,11,11303,XI,582,TORTEL,CAPITAN PRAT,4885.96738578,0,4885.87504005,1055192.99486,2342353.828125,7283.76927523191
6148,11,11303,XI,582,TORTEL,CAPITAN PRAT,1074.5417974,0,1074.52230432,71483.2578848,159022.7890625,1602.35390533173
6149,11,11303,XI,582,TORTEL,CAPITAN PRAT,2722.31031934,0,2722.26139462,239502.834225,532848.8125,4059.92990227282
6150,11,11303,XI,582,TORTEL,CAPITAN PRAT,2114.31529112,0,2114.27574247,188401.18767,419169.31640625,3153.39864726203
6151,11,11303,XI,582,TORTEL,CAPITAN PRAT,2237.55602089,0,2237.51203692,285156.708288,632995.98828125,3334.39349193552
6152,11,11303,XI,582,TORTEL,CAPITAN PRAT,788.993631819,0,788.979306874,43379.5545075,96285.015625,1175.97069956818
6153,11,11303,XI,582,TORTEL,CAPITAN PRAT,838.743894349,0,838.725553992,50841.7542582,113127.3359375,1250.63161048254
6154,11,11303,XI,582,TORTEL,CAPITAN PRAT,187987.563102,0,187984.095201,234424572.836,522112120.421875,280479.451586
6155,11,11303,XI,582,TORTEL,CAPITAN PRAT,1028.42606442,0,1028.40986926,64187.4243579,142486.1796875,1531.66336538156
6156,11,11303,XI,582,TORTEL,CAPITAN PRAT,872.478299575,0,872.461971032,45790.6389858,101656.0859375,1300.68192393691
6157,11,11303,XI,582,TORTEL,CAPITAN PRAT,1248.61880655,0,1248.59605015,87698.3532667,194721.0234375,1859.84544322444
6158,11,11303,XI,582,TORTEL,CAPITAN PRAT,3566.8180774,0,3566.7530497,672503.358912,1493182.41015625,5313.57096924233
6159,11,11303,XI,582,TORTEL,CAPITAN PRAT,2158.7533285,0,2158.7147366,184712.940684,410159.90234375,3214.19634336662
6160,11,11303,XI,582,TORTEL,CAPITAN PRAT,551.922391906,0,551.911705123,19190.4049889,42612.75390625,822.144891429067
6161,11,11303,XI,582,TORTEL,CAPITAN PRAT,1100.17639167,0,1100.15620413,66790.5970387,148294.3125,1638.71169854354
6162,11,11303,XI,582,TORTEL,CAPITAN PRAT,1728.50107464,0,1728.46924199,154066.591442,342118.86328125,2575.51192907318
6163,11,11303,XI,582,TORTEL,CAPITAN PRAT,6938.15807785,0,6938.02968633,2377091.89578,5290216.10546875,10348.5257588013
6164,11,11303,XI,582,TORTEL,CAPITAN PRAT,4473.32294402,0,4473.23782913,919892.334396,2043025.2578125,6666.83310127796
6165,11,11303,XI,582,TORTEL,CAPITAN PRAT,5219.40019089,0,5219.30697536,990671.475808,2200343.671875,7779.85836883296
6166,11,11303,XI,582,TORTEL,CAPITAN PRAT,764.605771127,0,764.591647503,39863.1447593,88513.796875,1139.12627114323
6167,11,11303,XI,582,TORTEL,CAPITAN PRAT,439.592808935,0,439.584858654,13785.3110121,30612.97265625,655.00182972756
6168,11,11303,XI,582,TORTEL,CAPITAN PRAT,363.434278432,0,363.427359939,8985.81101748,19954.72265625,541.555223479479
6169,11,11303,XI,582,TORTEL,CAPITAN PRAT,611.845845943,0,611.835994881,24157.2397329,53648.61328125,911.445035212951
6170,11,11303,XI,582,TORTEL,CAPITAN PRAT,588.229509234,0,588.217661996,19060.0965503,42328.421875,876.697952579666
6171,11,11303,XI,582,TORTEL,CAPITAN PRAT,988.706110706,0,988.688501658,68220.5549293,151468.16015625,1473.08274517927
6172,11,11303,XI,582,TORTEL,CAPITAN PRAT,3329.22321228,0,3329.16179865,632214.414806,1404142.62109375,4961.26630607812
6173,11,11303,XI,582,TORTEL,CAPITAN PRAT,1139.13459227,0,1139.11460534,58417.7906518,129745.19140625,1697.71299443291
6174,11,11303,XI,582,TORTEL,CAPITAN PRAT,1028.24205014,0,1028.22427617,75972.4543598,168689.34375,1531.63739927891
6175,11,11303,XI,582,TORTEL,CAPITAN PRAT,499.114811326,0,499.105472874,14892.1210325,33109.3515625,744.515305269347
6176,11,11303,XI,582,TORTEL,CAPITAN PRAT,569.505140078,0,569.49439101,23542.670853,52339.19140625,849.030494863584
6177,11,11303,XI,582,TORTEL,CAPITAN PRAT,449.6611475,0,449.653469891,14037.6906119,31212.453125,670.603172224109
6178,11,11303,XI,582,TORTEL,CAPITAN PRAT,744.385328329,0,744.372740173,29155.6477434,64847.75390625,1110.87569903712
6179,11,11303,XI,582,TORTEL,CAPITAN PRAT,599.21056186,0,599.202168403,21181.1190343,47106.03125,894.182397645828
6180,11,11303,XI,582,TORTEL,CAPITAN PRAT,2021.41164111,0,2021.37397082,190226.971552,423172.47265625,3013.32211050738
6181,11,11303,XI,582,TORTEL,CAPITAN PRAT,422.521666898,0,422.513470091,11974.8156921,26630.6875,630.076577432636
6182,11,11303,XI,582,TORTEL,CAPITAN PRAT,5552.44210224,0,5552.33995611,765415.659197,1702758.55078125,8283.01354870655
6183,11,11303,XI,582,TORTEL,CAPITAN PRAT,879.993489864,0,879.97539697,44323.3043251,98573.7265625,1312.56365844879
6184,11,11303,XI,582,TORTEL,CAPITAN PRAT,898.02238687,0,898.006619798,47399.8000431,105436.45703125,1339.79702908882
6185,11,11303,XI,582,TORTEL,CAPITAN PRAT,1657.38514833,0,1657.35210613,138845.704945,308826.8515625,2470.61407787455
6186,11,11303,XI,582,TORTEL,CAPITAN PRAT,1037.34250389,0,1037.32238021,44535.0443818,99089.3359375,1548.80548572862
6187,11,11303,XI,582,TORTEL,CAPITAN PRAT,436.686812775,0,436.678246653,12769.3249433,28408.87890625,651.394689855531
6188,11,11303,XI,582,TORTEL,CAPITAN PRAT,643.144835462,0,643.134519372,21927.7094304,48784.74609375,959.83089605631
6189,11,11303,XI,582,TORTEL,CAPITAN PRAT,313.670812739,0,313.666413011,6388.17117753,14212.453125,467.759974823049
6190,11,11303,XI,582,TORTEL,CAPITAN PRAT,28368.5227092,0,28367.9986484,23420058.349,52312501.3359375,42403.0109243818
6191,11,11303,XI,582,TORTEL,CAPITAN PRAT,926.697197524,0,926.680482479,55298.7358157,123077.2265625,1383.20398586339
6192,11,11303,XI,582,TORTEL,CAPITAN PRAT,332.549101247,0,332.542857031,6954.6314861,15473.515625,496.085133814889
6193,11,11303,XI,582,TORTEL,CAPITAN PRAT,386.055419134,0,386.050118808,10567.6383886,23512.3359375,575.846382560098
6194,11,11303,XI,582,TORTEL,CAPITAN PRAT,550.140935257,0,550.130917098,21094.5672052,47039.90234375,821.810239862559
6195,11,11303,XI,582,TORTEL,CAPITAN PRAT,700.846407094,0,700.834802027,27747.6404247,61786.69140625,1045.27327628595
6196,11,11303,XI,582,TORTEL,CAPITAN PRAT,683.696415257,0,683.683437626,35091.0058286,78258.90625,1021.04007923565
6197,11,11303,XI,582,TORTEL,CAPITAN PRAT,2497.22325707,0,2497.17570752,402860.100996,896965.66796875,3726.15337865863
6198,11,11303,XI,582,TORTEL,CAPITAN PRAT,476.124078627,0,476.117082384,14961.4933114,33288.37109375,710.052957289997
6199,11,11303,XI,582,TORTEL,CAPITAN PRAT,1321.47565031,0,1321.45029419,86958.3212308,193954.90234375,1974.30605069876
6200,11,11303,XI,582,TORTEL,CAPITAN PRAT,905.516811226,0,905.501162584,49317.7275225,109807.7265625,1350.74394408571
6201,11,11303,XI,582,TORTEL,CAPITAN PRAT,28628.2733943,0,28627.7460609,15565803.7684,34716960.8789063,42770.6332448198
6202,11,11303,XI,582,TORTEL,CAPITAN PRAT,717.055033936,0,717.044439399,33946.2719159,75584.11328125,1069.720512962
6203,11,11303,XI,582,TORTEL,CAPITAN PRAT,771.220819835,0,771.208466264,43610.328851,97036.34375,1150.51342252702
6204,11,11303,XI,582,TORTEL,CAPITAN PRAT,665.639039325,0,665.62720114,32647.0499256,72767.58984375,993.637005594169
6205,11,11303,XI,582,TORTEL,CAPITAN PRAT,6060.89498446,0,6060.7794486,785300.89294,1748573.26953125,9043.50308481644
6206,11,11303,XI,582,TORTEL,CAPITAN PRAT,417.535387076,0,417.526587006,10557.6626274,23493.99609375,622.467106094457
6207,11,11303,XI,582,TORTEL,CAPITAN PRAT,1616.12991979,0,1616.10058472,156083.109143,348219.2421875,2415.08257306042
6208,11,11303,XI,582,TORTEL,CAPITAN PRAT,925.501251226,0,925.482797228,42220.9342637,93965.21875,1380.07942908995
6209,11,11303,XI,582,TORTEL,CAPITAN PRAT,471.60620763,0,471.597781947,14996.6703351,33428.51953125,704.175005312971
6210,11,11303,XI,582,TORTEL,CAPITAN PRAT,576.448244145,0,576.438912078,21151.9900139,47122.12109375,860.113328658091
6211,11,11303,XI,582,TORTEL,CAPITAN PRAT,1080.19474045,0,1080.17462379,77382.0164966,172278.44921875,1612.25885406493
6212,11,11303,XI,582,TORTEL,CAPITAN PRAT,664.157325204,0,664.144316435,23235.8304067,51770.67578125,990.937770160798
6213,11,11303,XI,582,TORTEL,CAPITAN PRAT,461.088080017,0,461.080518644,14027.0268822,31230.6171875,688.294285491132
6214,11,11303,XI,582,TORTEL,CAPITAN PRAT,397069.606115,0,397062.182894,754805706.446,1693542123.67188,594587.474668944
6215,11,11303,XI,582,TORTEL,CAPITAN PRAT,585.728199597,0,585.718878899,24675.6658658,54939.82421875,873.936969299069
6216,11,11303,XI,582,TORTEL,CAPITAN PRAT,1186.20918641,0,1186.186091,71927.5265413,160303.890625,1769.28234910199
6217,11,11303,XI,582,TORTEL,CAPITAN PRAT,3822.52134238,0,3822.45163998,822864.378565,1835989.4296875,5709.64192049392
6218,11,11303,XI,582,TORTEL,CAPITAN PRAT,1652.57148606,0,1652.5396842,115718.392876,257979.69921875,2467.49075384173
6219,11,11303,XI,582,TORTEL,CAPITAN PRAT,2154.85802213,0,2154.81738472,239475.111283,533913.29296875,3215.42557402158
6220,11,11303,XI,582,TORTEL,CAPITAN PRAT,604.155138541,0,604.14278624,24112.744899,53808.875,902.16270851337
6221,11,11303,XI,582,TORTEL,CAPITAN PRAT,464.230845655,0,464.219865123,15123.388509,33692.8359375,692.650078400295
6222,11,11303,XI,582,TORTEL,CAPITAN PRAT,1382.56901401,0,1382.54526356,95858.0309865,213943.7578125,2065.96047525428
6223,11,11303,XI,582,TORTEL,CAPITAN PRAT,691.621343856,0,691.608291387,36000.091946,80413.2734375,1033.69347908241
6224,11,11303,XI,582,TORTEL,CAPITAN PRAT,1576.41753344,0,1576.38928895,117732.14935,262545.36328125,2353.27866757397
6225,11,11303,XI,582,TORTEL,CAPITAN PRAT,715.49635525,0,715.482296953,26926.4255896,60049.37109375,1068.32987550954
6226,11,11303,XI,582,TORTEL,CAPITAN PRAT,2363.9806143,0,2363.9371411,214828.619711,479990.07421875,3534.530709552
6227,11,11303,XI,582,TORTEL,CAPITAN PRAT,1747.47700147,0,1747.44321608,135261.346254,301674.40234375,2608.47319103726
6228,11,11303,XI,582,TORTEL,CAPITAN PRAT,8618.95251972,0,8618.79835882,2858902.51934,6385791.40625,12885.0070107046
6229,11,11303,XI,582,TORTEL,CAPITAN PRAT,611.116494429,0,611.104960357,26172.1348262,58480.30078125,913.879055534429
6230,11,11303,XI,582,TORTEL,CAPITAN PRAT,888.681306298,0,888.662847924,43954.0519578,98049.44921875,1326.35528958177
6231,11,11303,XI,582,TORTEL,CAPITAN PRAT,2016.13696416,0,2016.0995522,181990.880062,406419.50390625,3012.11876535007
6232,11,11303,XI,582,TORTEL,CAPITAN PRAT,433.162349059,0,433.156938865,13831.3788333,30833.5859375,646.885088493706
6233,11,11303,XI,582,TORTEL,CAPITAN PRAT,13657.799822,0,13657.5438687,9325966.42002,20816140.1914063,20399.7748092411
6234,11,11303,XI,582,TORTEL,CAPITAN PRAT,1401.81552571,0,1401.79073189,83740.1456014,187026.8515625,2093.32125137515
6235,11,11303,XI,582,TORTEL,CAPITAN PRAT,145620.147027,0,145617.426963,260114682.876,583951022.503906,218066.272562112
6236,11,11303,XI,582,TORTEL,CAPITAN PRAT,1447.65088248,0,1447.62442465,126773.121153,283113.93359375,2163.87202108835
6237,11,11303,XI,582,TORTEL,CAPITAN PRAT,838.698886676,0,838.682489835,32542.1857356,72677.26171875,1253.85562322835
6238,11,11303,XI,582,TORTEL,CAPITAN PRAT,2473.51186419,0,2473.46668899,268707.078662,600270.07421875,3697.08950831072
6239,11,11303,XI,582,TORTEL,CAPITAN PRAT,550.186987855,0,550.176481559,20083.000002,44876.2890625,822.154344381621
6240,11,11303,XI,582,TORTEL,CAPITAN PRAT,1047.44645502,0,1047.42641397,81552.2812126,182388.4375,1566.85978077452
6241,11,11303,XI,582,TORTEL,CAPITAN PRAT,425275.23734,0,425267.182356,1039802346.46,2355205819.54297,639901.073031125
6242,11,11303,XI,582,TORTEL,CAPITAN PRAT,1326.80549998,0,1326.78159562,73403.0242627,163859.3515625,1983.11383306904
6243,11,11303,XI,582,TORTEL,CAPITAN PRAT,744.533852037,0,744.520415578,33660.133795,75225.671875,1112.75109556381
6244,11,11303,XI,582,TORTEL,CAPITAN PRAT,4172.15771497,0,4172.07963172,604680.238749,1353047.359375,6243.72878444631
6245,11,11303,XI,582,TORTEL,CAPITAN PRAT,29842.9304033,0,29842.3806423,24524521.3787,54868386.6289063,44658.3127143206
6246,11,11303,XI,582,TORTEL,CAPITAN PRAT,1946.24834747,0,1946.21199171,172098.087422,384714.8125,2909.42825686194
6247,11,11303,XI,582,TORTEL,CAPITAN PRAT,535.218817547,0,535.210130085,16338.629355,36519.72265625,799.85294443289
6248,11,11303,XI,582,TORTEL,CAPITAN PRAT,348.030217883,0,348.022349527,9235.58776073,20611.4375,519.949670197724
6249,11,11303,XI,582,TORTEL,CAPITAN PRAT,610.956959092,0,610.946623614,28009.88721,62689.59375,914.169400815667
6250,11,11303,XI,582,TORTEL,CAPITAN PRAT,853.816090882,0,853.801993632,38855.0999867,86738.20703125,1275.89573451337
6251,11,11303,XI,582,TORTEL,CAPITAN PRAT,3303.25548947,0,3303.19230692,444756.879358,995728.8203125,4946.54621389499
6252,11,11303,XI,582,TORTEL,CAPITAN PRAT,443.054545492,0,443.046728314,14643.8797393,32705.26171875,662.175373513224
6253,11,11303,XI,582,TORTEL,CAPITAN PRAT,630.210377304,0,630.200135102,25762.1634712,57542.39453125,942.162173531546
6254,11,11303,XI,582,TORTEL,CAPITAN PRAT,2269.80799764,0,2269.77008274,210796.66895,471188.3671875,3394.54720296202
6255,11,11303,XI,582,TORTEL,CAPITAN PRAT,562.936125503,0,562.927001514,18856.0916697,42170.1953125,842.028780271544
6256,11,11303,XI,582,TORTEL,CAPITAN PRAT,562.892169452,0,562.882404662,21696.1199681,48525.3125,841.656493377718
6257,11,11303,XI,582,TORTEL,CAPITAN PRAT,2230.61714206,0,2230.57554007,324619.983018,727397.75,3338.69740975831
6258,11,11303,XI,582,TORTEL,CAPITAN PRAT,1151.15514219,0,1151.13429286,65172.8893338,146056.828125,1722.816941109
6259,11,11303,XI,582,TORTEL,CAPITAN PRAT,865.210125768,0,865.194237539,52999.2851531,118766.890625,1295.48875205893
6260,11,11303,XI,582,TORTEL,CAPITAN PRAT,8793.65356172,0,8793.49302476,4306743.82354,9655529.59375,13167.9832402443
6261,11,11303,XI,582,TORTEL,CAPITAN PRAT,2912.96264298,0,2912.9087363,437550.833759,979290.79296875,4360.80468659737
6262,11,11303,XI,582,TORTEL,CAPITAN PRAT,808.27864709,0,808.263207764,46401.4112516,103990.53515625,1210.34268911305
6263,11,11303,XI,582,TORTEL,CAPITAN PRAT,574.102794029,0,574.093105757,18877.8687202,42308.90234375,859.750994513317
6264,11,11303,XI,582,TORTEL,CAPITAN PRAT,569.949621435,0,569.939742394,21640.0571467,48437.3515625,852.786977865859
6265,11,11303,XI,582,TORTEL,CAPITAN PRAT,803.937478691,0,803.921132772,48023.5521081,107639.35546875,1203.62744627161
6266,11,11303,XI,582,TORTEL,CAPITAN PRAT,893.285734093,0,893.269721894,55866.6595695,125168.33984375,1336.89641112136
6267,11,11303,XI,582,TORTEL,CAPITAN PRAT,1333.06561641,0,1333.04214974,80112.6554667,179505.19921875,1996.5379286992
